Name,Field,Squid_x,Squid_y,Squid_z
233,40,3.32E-07,-4.86E-07,-9.97E-07
233,45,5.27E-08,-4.63E-07,-1.18E-06
233,50,1.57E-07,-4.54E-07,-8.15E-07
233,60,-2.25E-07,-5.52E-07,-1.17E-06
233,70,-5.26E-07,-7.72E-07,-1.16E-06
233,80,-3.65E-07,-5.01E-07,-7.85E-07
233,90,-4.58E-07,-8.34E-07,-1.29E-06
233,100,-6.64E-07,-8.47E-07,-1.08E-06
234,0,1.95E-05,-1.01E-05,1.59E-05
234,5,1.62E-05,-7.03E-06,1.31E-05
234,10,9.69E-06,-3.37E-06,7.28E-06
234,15,6.34E-06,-1.52E-06,4.01E-06
234,20,4.53E-06,-7.14E-07,1.95E-06
234,25,3.42E-06,-2.31E-07,8.52E-07
234,30,2.44E-06,1.05E-07,2.19E-07
234,35,1.61E-06,-1.70E-07,-5.07E-07
234,40,1.15E-06,3.41E-08,-8.44E-07
234,45,1.18E-06,2.30E-07,-1.00E-06
234,50,5.33E-07,3.76E-07,-7.45E-07
234,60,4.84E-08,9.73E-08,-8.64E-07
234,70,-2.46E-07,8.96E-08,-7.01E-07
234,80,-3.24E-07,-4.32E-08,-5.80E-07
234,90,-2.22E-08,-5.38E-07,-8.41E-07
234,100,-7.89E-07,6.57E-08,-8.41E-07
235,0,3.37E-05,-6.03E-06,8.47E-06
235,5,2.18E-05,-2.97E-06,8.37E-06
235,10,1.01E-05,-1.89E-06,4.76E-06
235,15,5.98E-06,-1.81E-06,1.99E-06
235,20,4.37E-06,-1.31E-06,3.61E-07
235,25,3.52E-06,-1.42E-06,-4.61E-07
235,30,2.44E-06,-1.23E-06,-1.30E-06
235,35,1.67E-06,-7.80E-07,-1.40E-06
235,40,1.45E-06,-7.17E-07,-1.45E-06
235,45,1.28E-06,-7.25E-07,-1.37E-06
235,50,1.11E-06,-4.48E-07,-1.01E-06
235,60,7.89E-07,-2.23E-07,-1.33E-06
235,70,3.32E-10,4.32E-09,-6.95E-07
235,80,-5.12E-08,-3.29E-07,-1.27E-06
235,90,1.42E-07,-3.42E-07,-9.95E-07
235,100,1.03E-07,-1.54E-07,-7.74E-07
236,0,1.80E-05,-2.81E-06,2.18E-05
236,5,1.17E-05,-1.61E-06,1.47E-05
236,10,4.63E-06,-1.72E-06,6.07E-06
236,15,2.39E-06,-1.82E-06,1.78E-06
236,20,1.42E-06,-1.74E-06,-5.69E-07
236,25,1.12E-06,-1.67E-06,-1.53E-06
236,30,8.69E-07,-1.25E-06,-1.97E-06
236,35,7.65E-07,-8.23E-07,-2.03E-06
236,40,2.19E-07,-5.68E-07,-1.96E-06
236,45,6.74E-08,-4.71E-07,-2.11E-06
236,50,-6.71E-08,-3.03E-07,-1.82E-06
236,60,-2.25E-07,-1.90E-08,-1.51E-06
236,70,-1.24E-07,4.44E-08,-1.55E-06
236,80,-8.12E-08,3.21E-07,-1.29E-06
236,90,1.11E-07,3.86E-07,-1.09E-06
236,100,-2.81E-07,7.32E-08,-1.13E-06
237,0,1.07E-05,-1.06E-05,4.35E-06
237,5,8.17E-06,-8.37E-06,5.27E-06
237,10,4.59E-06,-6.13E-06,1.67E-06
237,15,3.07E-06,-4.93E-06,-1.04E-06
237,20,2.15E-06,-4.02E-06,-2.43E-06
237,25,1.47E-06,-3.39E-06,-3.23E-06
237,30,1.03E-06,-2.72E-06,-3.62E-06
237,35,7.23E-07,-2.25E-06,-3.61E-06
237,40,6.40E-07,-2.02E-06,-3.47E-06
237,45,4.61E-07,-1.74E-06,-2.69E-06
237,50,6.78E-07,-1.58E-06,-2.52E-06
237,60,1.51E-07,-1.23E-06,-2.27E-06
237,70,-2.41E-07,-7.44E-07,-1.25E-06
237,80,-2.25E-07,-7.05E-07,-1.82E-06
237,90,-7.16E-07,-4.08E-07,-1.56E-06
237,100,-6.40E-07,-2.63E-07,-8.88E-07
238,0,4.73E-05,-7.26E-06,3.33E-05
238,5,2.79E-05,-2.78E-06,2.16E-05
238,10,1.15E-05,-1.42E-06,9.89E-06
238,15,5.88E-06,-1.56E-06,4.06E-06
238,20,3.51E-06,-1.62E-06,5.49E-07
238,25,2.39E-06,-1.11E-06,-1.12E-06
238,30,1.83E-06,-8.54E-07,-1.90E-06
238,35,9.03E-07,-6.74E-07,-2.21E-06
238,40,6.71E-07,-6.37E-07,-2.08E-06
238,45,3.99E-07,-2.10E-07,-2.11E-06
238,50,8.09E-08,-7.84E-08,-1.71E-06
238,60,4.75E-07,1.80E-08,-2.13E-06
238,70,-1.50E-07,7.90E-08,-1.82E-06
238,80,-4.49E-07,3.89E-07,-1.63E-06
238,90,-7.85E-07,1.53E-07,-1.92E-06
238,100,-6.47E-07,2.58E-07,-1.14E-06
239,0,1.61E-05,-2.56E-06,1.34E-05
239,5,1.11E-05,-2.51E-06,9.74E-06
239,10,6.18E-06,-2.13E-06,3.53E-06
239,15,4.32E-06,-1.79E-06,-1.40E-07
239,20,3.30E-06,-1.71E-06,-2.01E-06
239,25,2.73E-06,-1.63E-06,-2.67E-06
239,30,2.20E-06,-1.55E-06,-3.21E-06
239,35,1.53E-06,-1.32E-06,-2.83E-06
239,40,1.28E-06,-9.62E-07,-2.57E-06
239,45,1.23E-06,-9.70E-07,-2.12E-06
239,50,6.90E-07,-1.51E-06,-1.96E-06
239,60,-4.22E-07,-1.02E-06,-2.11E-06
239,70,-3.44E-07,-9.68E-07,-1.43E-06
239,80,-2.47E-07,-7.03E-07,-1.11E-06
239,90,-7.07E-07,-1.46E-06,-9.34E-07
239,100,-9.01E-07,-9.07E-07,-1.48E-06
240,0,4.69E-05,-8.12E-06,-2.38E-07
240,5,2.97E-05,-3.40E-06,-7.50E-07
240,10,1.32E-05,-6.15E-07,-3.69E-06
240,15,6.50E-06,-1.00E-07,-5.73E-06
240,20,3.67E-06,-4.03E-08,-6.81E-06
240,25,2.23E-06,-3.76E-08,-6.58E-06
240,30,1.43E-06,-1.19E-07,-6.16E-06
240,35,1.18E-06,-3.59E-08,-5.54E-06
240,40,1.12E-06,-4.77E-07,-4.75E-06
240,45,1.23E-06,-1.62E-07,-4.02E-06
240,50,5.28E-07,1.59E-07,-3.38E-06
240,60,5.67E-07,4.41E-07,-2.44E-06
240,70,6.04E-07,2.21E-07,-1.84E-06
240,80,-6.22E-08,1.59E-07,-1.77E-06
240,90,2.83E-07,2.99E-07,-9.25E-07
240,100,-1.87E-07,-2.79E-08,-1.17E-06
241,0,1.51E-05,6.78E-06,1.69E-05
241,5,8.28E-06,8.14E-06,9.61E-06
241,10,2.82E-06,4.25E-06,3.00E-06
241,15,1.56E-06,-4.37E-07,-2.33E-06
241,20,1.05E-06,-6.42E-07,-5.30E-06
241,25,8.21E-07,-3.23E-06,-5.81E-06
241,30,5.17E-07,-4.78E-06,-5.63E-06
241,35,3.39E-07,8.73E-06,-5.37E-06
241,40,5.64E-07,-5.45E-06,-5.25E-06
241,45,4.23E-07,6.56E-06,-4.83E-06
241,50,4.14E-07,-7.05E-06,-3.77E-06
241,60,1.02E-07,6.73E-06,-2.47E-06
241,70,1.71E-07,-6.58E-06,-2.66E-06
241,80,2.69E-07,-7.38E-06,-2.02E-06
241,90,-3.48E-08,6.76E-06,-6.72E-07
241,100,-6.06E-08,-7.10E-06,-2.22E-06
242,0,1.06E-05,2.72E-06,9.88E-06
242,5,4.54E-06,2.72E-06,8.97E-06
242,10,-7.07E-07,1.37E-06,4.27E-06
242,15,-1.91E-06,1.17E-06,1.23E-06
242,20,-1.97E-06,1.14E-06,-9.12E-07
242,25,-1.50E-06,8.23E-07,-2.02E-06
242,30,-1.31E-06,5.57E-07,-2.18E-06
242,35,-1.48E-06,5.08E-07,-1.80E-06
242,40,-1.36E-06,4.31E-07,-2.20E-06
242,45,-1.03E-06,2.78E-07,-1.81E-06
242,50,-1.20E-06,-7.70E-08,-1.63E-06
242,60,-1.46E-07,1.56E-07,-1.55E-06
242,70,-5.63E-07,-3.78E-07,-1.59E-06
242,80,-5.51E-07,-1.46E-07,-1.14E-06
242,90,-4.98E-07,4.36E-08,-7.55E-07
242,100,-8.84E-07,-1.69E-07,-1.15E-06
243,0,3.95E-05,1.08E-06,1.83E-05
243,5,2.05E-05,3.80E-06,1.28E-05
243,10,5.79E-06,2.78E-06,6.16E-06
243,15,1.43E-06,1.54E-06,2.56E-06
243,20,-3.64E-07,1.30E-06,3.58E-08
243,25,-5.45E-07,4.60E-07,-1.13E-06
243,30,-6.12E-07,1.05E-07,-1.85E-06
243,35,-4.03E-07,5.41E-08,-1.78E-06
243,40,-3.59E-07,1.10E-09,-1.82E-06
243,45,-4.37E-07,3.56E-07,-1.99E-06
243,50,-4.68E-07,-2.24E-08,-1.42E-06
243,60,2.83E-08,-5.55E-07,-1.50E-06
243,70,-3.44E-07,-1.14E-06,-1.42E-06
243,80,-4.53E-07,-7.11E-07,-1.03E-06
243,90,-3.08E-07,-6.40E-07,-1.30E-06
243,100,-3.47E-07,-1.13E-06,-1.37E-06
244,0,1.72E-05,2.35E-07,5.45E-06
244,5,1.07E-05,1.22E-06,-4.23E-07
244,10,3.94E-06,1.36E-06,-6.63E-06
244,15,1.60E-06,1.38E-06,-9.01E-06
244,20,8.47E-07,1.37E-06,-9.60E-06
244,25,2.94E-07,1.37E-06,-8.81E-06
244,30,6.54E-08,1.06E-06,-7.36E-06
244,35,-1.86E-07,1.13E-06,-6.06E-06
244,40,-5.62E-07,8.70E-07,-5.46E-06
244,45,-9.26E-07,9.77E-07,-4.70E-06
244,50,-6.74E-07,3.32E-07,-4.35E-06
244,60,-8.21E-07,6.99E-07,-3.29E-06
244,70,-9.88E-07,8.10E-07,-2.86E-06
244,80,-9.48E-07,8.03E-07,-2.32E-06
244,90,-9.74E-07,7.69E-07,-2.20E-06
244,100,-1.05E-06,8.04E-07,-1.80E-06
245,0,3.29E-05,-4.91E-06,2.46E-05
245,5,2.23E-05,-3.26E-06,2.24E-05
245,10,1.41E-05,-2.26E-06,1.54E-05
245,15,1.05E-05,-1.84E-06,1.04E-05
245,20,7.94E-06,-1.09E-06,6.80E-06
245,25,6.13E-06,-6.48E-07,4.37E-06
245,30,4.60E-06,-8.36E-07,2.69E-06
245,35,3.12E-06,-7.15E-07,1.55E-06
245,40,3.09E-06,-7.49E-07,1.20E-06
245,45,1.72E-06,-3.51E-07,8.83E-07
245,50,1.46E-06,-1.61E-07,4.90E-07
245,60,1.03E-06,2.03E-07,-8.47E-08
245,70,-5.37E-07,4.24E-07,5.47E-08
245,80,-1.82E-08,-7.39E-08,-2.99E-07
245,90,-6.53E-07,1.54E-07,-6.22E-07
245,100,-4.63E-07,7.31E-07,-5.32E-07
246,0,1.01E-04,5.86E-07,5.24E-05
246,5,5.49E-05,4.69E-06,4.26E-05
246,10,2.38E-05,9.65E-07,3.15E-05
246,15,1.39E-05,-1.52E-06,2.38E-05
246,20,9.87E-06,-2.72E-06,1.83E-05
246,25,7.87E-06,-3.14E-06,1.37E-05
246,30,6.91E-06,-2.89E-06,9.57E-06
246,35,4.75E-06,-2.45E-06,7.24E-06
246,40,4.29E-06,-2.16E-06,5.58E-06
246,45,2.90E-06,-1.91E-06,4.22E-06
246,50,2.36E-06,-1.75E-06,3.11E-06
246,60,9.77E-07,-2.18E-06,2.48E-06
246,70,8.41E-07,-2.77E-06,2.13E-06
246,80,-1.46E-07,-1.18E-06,1.03E-06
246,90,-1.07E-07,-2.36E-06,5.37E-07
246,100,5.09E-07,-1.98E-06,2.36E-07
247,0,1.16E-05,1.53E-06,2.43E-05
247,5,6.09E-06,1.90E-06,1.62E-05
247,10,1.60E-06,1.25E-06,7.71E-06
247,15,6.11E-07,8.16E-07,2.95E-06
247,20,1.68E-07,3.99E-07,4.27E-07
247,25,2.20E-07,3.32E-07,-8.97E-07
247,30,3.12E-07,4.29E-07,-1.58E-06
247,35,1.86E-07,6.88E-07,-1.91E-06
247,40,2.31E-07,5.67E-07,-2.04E-06
247,45,-3.42E-07,2.11E-07,-1.78E-06
247,50,-1.30E-07,2.54E-07,-1.57E-06
247,60,-1.09E-07,-6.32E-08,-1.70E-06
247,70,1.73E-07,3.65E-07,-1.34E-06
247,80,-2.25E-07,7.52E-07,-1.16E-06
247,90,-5.98E-07,6.04E-07,-1.48E-06
247,100,-4.90E-07,6.84E-07,-1.05E-06
248,0,2.30E-05,-3.85E-06,4.83E-05
248,5,1.22E-05,-3.12E-06,4.35E-05
248,10,6.58E-06,-3.59E-06,3.42E-05
248,15,4.72E-06,-3.32E-06,2.69E-05
248,20,3.45E-06,-2.67E-06,2.08E-05
248,25,2.38E-06,-2.49E-06,1.59E-05
248,30,1.70E-06,-1.84E-06,1.18E-05
248,35,1.60E-06,-1.36E-06,9.03E-06
248,40,1.09E-06,-1.94E-06,7.40E-06
248,45,1.45E-06,-1.40E-06,5.53E-06
248,50,8.25E-07,-1.00E-06,3.90E-06
248,60,6.55E-07,-6.52E-07,3.10E-06
248,70,7.90E-08,-7.83E-08,2.20E-06
248,80,2.61E-07,-1.57E-07,1.63E-06
248,90,1.02E-07,9.48E-08,2.59E-07
248,100,3.17E-07,1.57E-07,7.52E-07
249,0,8.76E-05,-2.62E-05,2.70E-05
249,5,5.30E-05,-1.49E-05,2.70E-05
249,10,2.51E-05,-9.44E-06,2.16E-05
249,15,1.52E-05,-7.95E-06,1.61E-05
249,20,1.08E-05,-7.10E-06,1.14E-05
249,25,8.26E-06,-6.32E-06,8.05E-06
249,30,6.27E-06,-5.07E-06,5.38E-06
249,35,4.60E-06,-4.15E-06,4.33E-06
249,40,3.84E-06,-3.92E-06,3.61E-06
249,45,3.43E-06,-3.85E-06,2.63E-06
249,50,2.21E-06,-2.89E-06,1.92E-06
249,60,9.30E-07,-1.65E-06,1.69E-06
249,70,9.36E-08,-1.22E-06,6.83E-07
249,80,1.18E-08,-1.30E-06,2.50E-07
249,90,-4.07E-07,-1.41E-06,-2.40E-07
249,100,-2.60E-07,-1.40E-06,-4.65E-07
250,0,1.09E-04,4.71E-05,4.25E-05
250,5,7.50E-05,3.14E-05,4.19E-05
250,10,4.18E-05,1.56E-05,3.32E-05
250,15,2.65E-05,7.95E-06,2.54E-05
250,20,1.85E-05,4.44E-06,1.88E-05
250,25,1.35E-05,2.15E-06,1.44E-05
250,30,9.69E-06,5.74E-07,9.96E-06
250,35,7.68E-06,-1.02E-07,7.23E-06
250,40,5.98E-06,-5.43E-07,5.96E-06
250,45,4.65E-06,-9.58E-07,4.98E-06
250,50,3.43E-06,-1.20E-06,3.97E-06
250,60,1.71E-06,-1.99E-06,2.56E-06
250,70,6.22E-07,-2.55E-06,1.59E-06
250,80,-1.86E-09,-2.34E-06,1.12E-06
250,90,-1.20E-07,-2.27E-06,7.46E-07
250,100,-1.16E-06,-2.39E-06,5.71E-07
251,0,4.08E-05,-8.23E-07,6.10E-05
251,5,3.00E-05,-8.89E-07,5.05E-05
251,10,1.53E-05,-6.93E-07,3.63E-05
251,15,9.95E-06,-2.75E-07,2.73E-05
251,20,7.21E-06,6.77E-08,2.04E-05
251,25,5.74E-06,-5.61E-08,1.55E-05
251,30,4.32E-06,-1.11E-07,1.09E-05
251,35,3.04E-06,-9.06E-08,8.04E-06
251,40,2.72E-06,-1.73E-07,6.54E-06
251,45,1.49E-06,2.67E-07,4.55E-06
251,50,1.14E-06,3.31E-07,3.19E-06
251,60,7.83E-07,-3.17E-07,1.43E-06
251,70,3.04E-07,-4.59E-08,7.23E-07
251,80,1.53E-07,8.97E-08,7.52E-08
251,90,-1.41E-07,4.12E-07,2.56E-08
251,100,-7.19E-07,1.08E-07,1.79E-07
252,0,6.19E-05,-7.35E-06,2.88E-05
252,5,3.33E-05,-1.33E-06,2.54E-05
252,10,1.06E-05,6.88E-07,1.99E-05
252,15,5.05E-06,4.03E-07,1.58E-05
252,20,2.93E-06,2.58E-07,1.23E-05
252,25,1.44E-06,6.69E-08,1.03E-05
252,30,4.31E-07,-2.20E-07,8.01E-06
252,35,-2.14E-07,-6.72E-07,5.09E-06
252,40,-4.08E-07,-4.70E-07,4.91E-06
252,45,-1.11E-07,-5.55E-07,4.67E-06
252,50,-1.10E-06,-8.03E-08,3.13E-06
252,60,-2.00E-06,1.73E-07,2.53E-06
252,70,-1.94E-06,-1.06E-07,9.15E-07
252,80,-1.81E-06,-8.27E-07,1.06E-06
252,90,-1.85E-06,-6.96E-08,5.87E-07
252,100,-2.31E-06,-6.72E-07,1.21E-06
253,0,1.14E-04,-3.39E-05,2.35E-05
253,5,7.34E-05,-1.97E-05,1.86E-05
253,10,2.84E-05,-7.74E-06,8.21E-06
253,15,1.32E-05,-3.92E-06,2.55E-06
253,20,6.76E-06,-2.61E-06,-2.90E-08
253,25,4.66E-06,-2.09E-06,-1.34E-06
253,30,3.49E-06,-1.38E-06,-2.42E-06
253,35,2.14E-06,-1.77E-06,-2.90E-06
253,40,1.70E-06,-1.05E-06,-2.46E-06
253,45,1.39E-06,-1.58E-06,-2.58E-06
253,50,4.69E-07,-1.49E-06,-3.05E-06
253,60,5.74E-07,-8.01E-07,-2.50E-06
253,70,5.95E-07,-9.61E-07,-1.69E-06
253,80,2.76E-07,-1.97E-06,-1.61E-06
253,90,-1.02E-06,-2.21E-06,-1.40E-06
253,100,-3.17E-07,-1.42E-06,-1.09E-06
254,0,7.32E-05,-2.89E-05,2.23E-05
254,5,5.42E-05,-2.00E-05,1.65E-05
254,10,3.21E-05,-1.12E-05,6.88E-06
254,15,2.23E-05,-7.29E-06,1.93E-06
254,20,1.68E-05,-4.70E-06,-1.05E-06
254,25,1.28E-05,-3.58E-06,-1.77E-06
254,30,9.97E-06,-2.97E-06,-2.57E-06
254,35,7.67E-06,-1.78E-06,-2.67E-06
254,40,6.36E-06,-1.08E-06,-2.70E-06
254,45,5.30E-06,-7.54E-07,-2.94E-06
254,50,3.44E-06,-3.81E-07,-1.84E-06
254,60,2.65E-06,-7.77E-07,-1.91E-06
254,70,1.55E-06,4.01E-07,-1.43E-06
254,80,5.45E-07,-8.00E-07,-5.28E-07
254,90,-1.89E-07,-7.45E-07,-5.90E-07
254,100,-6.39E-07,-1.16E-06,-7.27E-07
255,0,4.13E-05,-6.71E-06,1.41E-05
255,5,2.32E-05,-1.33E-06,1.38E-05
255,10,8.14E-06,1.10E-06,7.28E-06
255,15,3.69E-06,6.68E-07,2.23E-06
255,20,1.40E-06,8.91E-07,-8.03E-07
255,25,1.10E-06,5.15E-07,-2.75E-06
255,30,1.04E-06,1.89E-07,-3.48E-06
255,35,-1.66E-07,-1.06E-07,-3.10E-06
255,40,5.17E-07,3.63E-07,-3.49E-06
255,45,1.01E-06,1.00E-06,-2.44E-06
255,50,8.14E-07,3.64E-07,-2.92E-06
255,60,8.65E-07,9.32E-07,-1.75E-06
255,70,8.47E-07,3.79E-07,-1.54E-06
255,80,1.89E-07,5.05E-07,-1.74E-06
255,90,8.06E-07,7.52E-07,-1.50E-06
255,100,1.45E-06,8.84E-07,-8.07E-07
256,0,6.63E-05,-9.58E-06,1.38E-05
256,5,4.36E-05,-2.40E-06,9.23E-06
256,10,1.76E-05,8.12E-07,1.79E-06
256,15,8.63E-06,5.47E-07,-2.02E-06
256,20,5.26E-06,2.98E-09,-3.86E-06
256,25,3.09E-06,1.82E-07,-4.49E-06
256,30,2.21E-06,1.55E-07,-4.37E-06
256,35,1.60E-06,-1.17E-07,-4.35E-06
256,40,1.43E-06,1.47E-07,-4.02E-06
256,45,1.03E-06,1.48E-07,-3.10E-06
256,50,8.79E-07,3.14E-07,-2.76E-06
256,60,4.72E-07,4.76E-08,-2.39E-06
256,70,4.44E-07,-1.42E-07,-2.11E-06
256,80,-8.10E-09,3.43E-07,-2.00E-06
256,90,-7.74E-07,-6.37E-08,-1.81E-06
256,100,-7.36E-07,1.63E-09,-1.55E-06
257,0,6.07E-06,-1.38E-06,1.48E-05
257,5,4.84E-06,9.95E-07,6.94E-06
257,10,9.52E-07,2.01E-06,-8.78E-07
257,15,-1.20E-07,1.96E-06,-3.86E-06
257,20,-2.88E-07,1.78E-06,-4.95E-06
257,25,-4.80E-07,1.49E-06,-5.34E-06
257,30,-4.21E-07,1.26E-06,-5.03E-06
257,35,-2.17E-07,1.09E-06,-4.49E-06
257,40,-1.53E-07,1.08E-06,-4.04E-06
257,45,-5.55E-08,7.77E-07,-3.62E-06
257,50,-2.03E-07,4.28E-07,-3.20E-06
257,60,-1.73E-07,2.41E-07,-2.62E-06
257,70,-1.84E-07,1.10E-07,-2.46E-06
257,80,-5.37E-07,3.77E-07,-2.06E-06
257,90,-5.45E-07,2.42E-07,-1.77E-06
257,100,-4.61E-07,2.84E-07,-1.89E-06
258,0,2.52E-05,-1.40E-05,1.31E-05
258,5,1.84E-05,-8.76E-06,1.09E-05
258,10,8.86E-06,-3.84E-06,5.27E-06
258,15,4.93E-06,-2.14E-06,1.50E-06
258,20,3.00E-06,-1.32E-06,-5.12E-07
258,25,2.45E-06,-1.15E-06,-1.20E-06
258,30,1.69E-06,-1.05E-06,-1.62E-06
258,35,1.28E-06,-7.51E-07,-1.72E-06
258,40,9.58E-07,-2.35E-07,-1.81E-06
258,45,3.02E-07,-1.33E-07,-1.35E-06
258,50,6.17E-07,9.11E-09,-1.44E-06
258,60,-4.69E-08,-2.95E-07,-1.24E-06
258,70,-2.38E-07,3.13E-08,-1.28E-06
258,80,8.75E-08,-6.60E-07,-1.52E-06
258,90,-5.91E-07,-6.60E-09,-1.23E-06
258,100,-3.78E-07,-1.67E-07,-7.52E-07
259,0,5.48E-05,-1.48E-05,4.88E-05
259,5,3.48E-05,-6.00E-06,3.72E-05
259,10,1.23E-05,-8.97E-07,2.44E-05
259,15,4.61E-06,-2.63E-07,1.75E-05
259,20,2.22E-06,-4.18E-07,1.29E-05
259,25,1.36E-06,-3.84E-07,9.52E-06
259,30,7.52E-07,-4.46E-07,6.85E-06
259,35,4.99E-07,-6.20E-07,5.41E-06
259,40,3.51E-07,-1.14E-07,4.41E-06
259,45,3.48E-07,-1.85E-07,2.74E-06
259,50,-1.04E-07,-5.92E-08,2.46E-06
259,60,4.25E-07,-3.89E-08,8.42E-07
259,70,-4.10E-07,-9.94E-08,2.26E-07
259,80,-4.30E-07,-4.69E-07,-1.54E-07
259,90,-1.23E-07,-4.40E-07,-9.92E-08
259,100,-2.30E-07,-2.11E-07,-4.99E-07
260,0,-2.73E-07,-2.15E-06,3.11E-05
260,5,3.59E-07,-1.10E-06,2.46E-05
260,10,-1.34E-06,-3.76E-07,1.64E-05
260,15,-1.74E-06,6.57E-08,1.16E-05
260,20,-1.06E-06,-7.96E-09,8.43E-06
260,25,-1.04E-06,-8.04E-08,6.16E-06
260,30,-9.57E-07,-3.49E-07,4.58E-06
260,35,-5.76E-07,4.16E-07,3.49E-06
260,40,-4.45E-07,-1.01E-07,2.72E-06
260,45,-4.19E-07,2.82E-07,2.16E-06
260,50,1.37E-07,1.94E-07,1.18E-06
260,60,-3.22E-09,5.11E-07,3.96E-07
260,70,2.25E-07,2.18E-07,-7.41E-07
260,80,2.17E-07,1.42E-08,-3.74E-07
260,90,1.25E-07,-3.88E-07,-1.10E-06
260,100,3.75E-07,3.82E-07,-1.24E-06
261,0,3.02E-05,-8.72E-06,8.93E-06
261,5,1.92E-05,-3.33E-06,8.68E-06
261,10,6.23E-06,-3.18E-07,5.29E-06
261,15,1.78E-06,6.28E-07,2.71E-06
261,20,-8.88E-08,4.10E-07,7.56E-07
261,25,-5.56E-07,3.82E-07,-2.18E-08
261,30,-7.73E-07,3.92E-07,-3.35E-07
261,35,-5.15E-07,3.80E-07,-6.98E-07
261,40,-6.70E-07,2.79E-07,-8.14E-07
261,45,-7.80E-07,-3.43E-07,-1.23E-06
261,50,-8.05E-07,1.81E-07,-1.27E-06
261,60,-7.93E-07,-4.88E-07,-1.16E-06
261,70,-9.26E-07,-2.19E-08,-1.22E-06
261,80,-2.73E-08,-3.84E-07,-1.43E-06
261,90,-9.02E-07,9.84E-08,-1.55E-06
261,100,-6.13E-07,-2.86E-07,-1.56E-06
262,0,1.64E-05,-4.53E-06,3.27E-05
262,5,1.12E-05,-1.72E-06,2.29E-05
262,10,4.85E-06,-6.13E-07,1.17E-05
262,15,3.05E-06,-2.14E-07,6.74E-06
262,20,1.85E-06,-6.49E-07,3.65E-06
262,25,9.43E-07,-3.63E-07,2.14E-06
262,30,3.07E-07,8.93E-08,2.04E-06
262,35,9.37E-07,-3.43E-07,1.16E-06
262,40,-7.00E-07,-3.65E-07,4.16E-07
262,45,2.49E-07,-9.81E-07,3.63E-07
262,50,1.25E-06,1.13E-07,1.41E-07
262,60,-6.00E-07,3.80E-07,-5.82E-07
262,70,3.01E-07,8.40E-08,-6.83E-07
262,80,-8.85E-07,-2.78E-07,-1.09E-06
262,90,1.28E-06,-3.31E-08,-1.16E-06
262,100,5.94E-07,1.01E-06,-1.15E-06
263,0,1.87E-05,-3.65E-06,1.87E-05
263,5,1.50E-05,-2.05E-06,1.53E-05
263,10,9.05E-06,-6.00E-07,9.00E-06
263,15,6.22E-06,1.09E-07,5.37E-06
263,20,4.57E-06,2.31E-07,2.98E-06
263,25,3.68E-06,9.03E-08,1.86E-06
263,30,2.83E-06,-5.41E-08,1.07E-06
263,35,2.18E-06,5.00E-08,7.37E-07
263,40,1.68E-06,5.29E-08,6.24E-07
263,45,8.19E-07,-1.01E-07,5.86E-07
263,50,1.19E-06,7.43E-08,2.49E-07
263,60,1.61E-07,3.48E-07,-3.79E-07
263,70,3.04E-07,3.69E-07,-3.43E-08
263,80,2.64E-07,-3.07E-07,-4.93E-07
263,90,2.83E-07,1.26E-07,-2.57E-07
263,100,-5.00E-09,3.24E-07,-3.75E-07
264,0,4.53E-05,-9.95E-06,2.84E-05
264,5,3.01E-05,-4.53E-06,2.20E-05
264,10,1.28E-05,-4.24E-07,1.42E-05
264,15,7.18E-06,-7.45E-08,9.83E-06
264,20,5.01E-06,4.24E-08,7.04E-06
264,25,4.09E-06,1.43E-07,5.39E-06
264,30,2.89E-06,2.28E-07,4.03E-06
264,35,2.24E-06,5.05E-07,2.80E-06
264,40,2.05E-06,1.45E-07,2.64E-06
264,45,1.45E-06,4.87E-07,1.69E-06
264,50,1.18E-06,2.26E-07,1.29E-06
264,60,7.56E-07,4.21E-07,-1.15E-07
264,70,5.70E-07,5.30E-07,-5.30E-07
264,80,5.43E-07,1.06E-07,-7.97E-07
264,90,-2.24E-07,3.56E-07,-1.07E-06
264,100,1.23E-07,2.34E-07,-9.13E-07
265,0,2.33E-05,-9.18E-06,4.58E-05
265,5,1.79E-05,-4.95E-06,3.75E-05
265,10,9.16E-06,-1.74E-06,2.60E-05
265,15,5.92E-06,-7.70E-07,1.97E-05
265,20,4.46E-06,-3.81E-07,1.53E-05
265,25,3.63E-06,-2.13E-07,1.23E-05
265,30,2.83E-06,-2.50E-07,9.60E-06
265,35,2.71E-06,1.03E-07,8.12E-06
265,40,2.28E-06,2.75E-07,6.50E-06
265,45,1.76E-06,3.97E-07,5.56E-06
265,50,1.19E-06,-5.33E-08,4.12E-06
265,60,1.36E-06,-2.03E-08,2.17E-06
265,70,8.20E-07,-1.17E-07,5.82E-07
265,80,8.57E-07,1.35E-07,-2.71E-07
265,90,1.08E-06,5.34E-07,-7.32E-07
265,100,9.06E-07,8.68E-07,-7.63E-07
266,0,1.79E-05,-5.98E-06,3.85E-05
266,5,1.51E-05,-3.16E-06,3.58E-05
266,10,8.62E-06,-9.31E-07,2.84E-05
266,15,6.17E-06,-3.35E-07,2.29E-05
266,20,4.78E-06,-1.69E-07,1.86E-05
266,25,3.77E-06,1.23E-07,1.49E-05
266,30,3.35E-06,-2.70E-07,1.20E-05
266,35,2.74E-06,-1.94E-07,9.85E-06
266,40,2.76E-06,-1.70E-07,8.39E-06
